Score,Sentiment,POS,NEG
-0.15151515151515152,負面,"['上升', '上漲', '支撐', '可以', '正面', '利用', '利多', '重要', '強', '最大', '最大的', '買盤', '解決', '達成']","['下跌', '不同', '不等', '低', '利用', '利空', '困難', '沒有', '事件', '空', '表現', '客觀', '面對', '問題', '減', '跌', '意外', '衝擊', '賣壓']"
0.07142857142857142,正面,"['上漲', '支持', '成長', '有利', '特別', '特別的', '高', '高的', '強', '最大', '超過', '漲幅', '增', '增加', '增長']","['不振', '低', '困難', '事件', '最低', '減', '減少', '超過', '越', '領域', '擔憂', '壓力', '聲稱']"
-0.42105263157894735,負面,"['可以', '有助', '利多', '恢復', '重要', '重要的', '強', '善意', '達成', '確實', '穩定']","['不能', '不會', '反應', '否認', '扮演', '沒有', '事件', '延後', '重要的', '重點', '風險', '恐', '消除', '問題', '深', '減', '減產', '絕', '幹', '罪', '對抗', '襲擊', '緊急', '避開', '擺脫', '關', '嚴重']"
0.45454545454545453,正面,"['合作', '成長', '更多', '佳', '發展', '滿足', '增', '豐富']","['開發', '操作', '關']"
0.16666666666666666,正面,"['上升', '多頭', '好', '改善', '更多', '看漲', '高', '高點', '推升', '最大', '最大的', '新高', '達到', '增', '增加', '飆漲', '多單增持', '多單增加', '多單增', '多單增量', '空單減少']","['低', '空', '空頭', '削減', '突然', '最低', '減', '減少', '跌', '撤', '顯示', '多單減少', '多單大減', '多單減', '空單增加']"
-0.10344827586206896,負面,"['上漲', '才能', '支持', '可以', '恢復', '重大', '容易', '高', '高點', '最大', '超過', '漲幅', '穩定']","['引起', '後果', '突然', '重大', '割', '減', '減少', '超過', '對抗', '襲擊', '誤', '暫停', '遭受', '擔心', '關', '嚴重']"
-0.1111111111111111,負面,"['上升', '支持', '加強', '可以', '好', '好轉', '年增', '改善', '更多', '佳', '受惠', '肯定', '突破', '重大', '特別', '特別的', '能力', '高', '帶來', '強', '理想', '創造', '最大', '最大的', '最後', '發展', '過程', '領先', '增', '增加', '樂觀', '擁有', '機會', '積極的', '龍頭', '穩定']","['下跌', '不同', '不能', '不變', '加強', '失', '失望', '目標', '低', '沒有', '拒絕', '拖累', '空', '空間', '表現', '突然', '要求', '重大', '面對', '風險', '動盪', '執行', '從事', '排除', '控制', '深', '減', '減少', '發表', '短暫', '結束', '絕', '跌', '過去的', '對策', '顯示', '緊急', '領先', '調查', '調整', '擁有', '關', '關鍵', '嚴峻', '競爭']"
-0.2702702702702703,負面,"['一流', '上漲', '才能', '可以', '好', '利益', '完全', '完成', '更多', '更好', '更好的', '享受', '佳', '很多', '重要', '值得', '高', '高級', '強', '得到', '第一', '最大', '最後', '買進', '超過', '機會', '獲利']","['下跌', '不如', '不見', '不要', '不准', '不能', '不會', '分散', '切', '死', '低', '困難', '沒有', '拒絕', '保守', '負債', '限制', '面對', '風險', '差', '衰退', '問題', '堅持', '被告', '割', '減', '減少', '絕', '絕對', '超過', '越', '跌', '幹', '禁止', '過去的', '慢', '調查', '操作', '激烈', '賴', '壓力', '縮短', '虧損', '離開', '關', '嚴重', '競爭']"
-0.23076923076923078,負面,"['上漲', '可以', '合作', '更多', '恢復', '重要', '能的', '高', '得到', '第一', '最大', '買進', '進行', '達到', '儘管']","['下跌', '切', '打擊', '低', '沒有', '事件', '空', '空間', '空頭', '差', '停工', '停止', '問題', '控制', '減', '減少', '跌', '補償', '跳空', '襲擊', '顯示', '緊急', '壞的', '關']"
-0.14285714285714285,負面,"['上升', '強', '最大', '發展', '買盤', '漲幅', '增', '增加', '增長', '增強', '樂觀', '優於']","['下跌', '下滑', '不利', '召開', '回收', '收回', '低', '抑制', '降', '排除', '割', '最低', '跌', '顯示', '虧損', '關']"
0.23076923076923078,正面,"['上漲', '反彈', '可以', '合作', '更多', '走高', '能夠', '高', '最大', '最大的', '買盤', '達成', '滿足', '漲幅', '激勵', '飆漲']","['反彈', '反應', '低', '相對', '跌', '過剩', '撤', '撤銷', '衝擊', '關']"
-0.2857142857142857,負面,"['上升', '可以', '好', '刺激', '超過']","['低', '刺激', '表現', '降', '限制', '超過', '跌', '新低', '關']"
-0.41935483870967744,負面,"['上漲', '反彈', '支持', '有影響', '恢復', '看漲', '高', '發展', '激勵']","['下跌', '下滑', '不利', '不變', '反彈', '低', '抑制', '延遲', '注意', '降', '執行', '割', '減', '減產', '跌', '跌幅', '新低', '顯示', '調降', '遲', '轉移', '關']"
-0.0967741935483871,負面,"['上升', '上漲', '可望', '好', '恢復', '看好', '高', '高峰', '推動', '第一', '買盤', '進行', '達到', '穩定']","['下跌', '召開', '收回', '低', '威脅', '消除', '減', '減少', '減產', '跌', '過剩', '對手', '監督', '擔心', '虧損', '競爭', '警告']"
-0.06666666666666667,負面,"['上升', '上漲', '支持', '可以', '有助', '有效', '有效帶動', '享受', '高', '高級', '帶來', '強', '強勢', '善意', '提高', '最後', '進行', '過程', '增', '適當', '儘管']","['下降', '下降的', '下跌', '反應', '召開', '低', '扮演', '沒有', '表現', '相對', '要求', '降', '降低', '差', '偏弱', '問題', '貶值', '跌', '顯示', '適當', '遲', '縮小', '擺脫', '關']"
0.0,負面,"['上升', '上揚', '上漲', '走高', '高', '超過', '新高', '漲幅']","['下跌', '延遲', '超過', '跌', '意義', '遲', '關', '關卡']"
-0.061224489795918366,負面,"['上升', '上漲', '可以', '好', '好消息', '更多', '佳', '受惠', '突破', '重大', '特別', '高', '帶來', '第一', '善意', '業績', '經過', '過程', '預期的', '領先', '增', '增長', '確實']","['下跌', '反應', '收回', '低', '批評', '沒有', '取消', '放棄', '注意', '空', '表現', '突然', '要求', '重大', '風險', '差', '排除', '深', '越', '跌', '意見', '經過', '落後', '領先', '錯', '關']"
0.09090909090909091,正面,"['上漲', '好', '肯定', '第一', '善意', '激勵']","['要求', '排除', '越', '遲', '關']"
0.2,正面,"['高', '強', '強化', '發展', '超過', '進行']","['尖', '執行', '超過', '競爭']"
-0.024390243902439025,負面,"['大幅成長', '成長', '有效', '更多', '佳', '能力', '能夠', '高', '高的', '創造', '報酬', '提升', '超越', '超過', '達到', '增', '增加', '擁有', '優勢', '買權增加']","['下降', '不等', '分散', '升高', '低', '空', '表現', '降', '降低', '風險', '差', '減', '費用', '超過', '越', '顯示', '劇烈', '調整', '擁有', '擔心', '關']"
0.0,負面,"['可以', '先進', '好', '利用', '重要', '重要的', '高', '高級', '強', '進行']","['利用', '延遲', '相對', '重要的', '限制', '減', '減少', '顯示', '遲', '關']"
-0.4,負面,"['在上', '好', '更多', '保證', '高', '符合', '進行', '預定', '確實']","['不同', '不會', '不願', '先前', '低', '抵銷', '表明', '保留', '要求', '風險', '差', '差的', '動盪', '問題', '執行', '最低', '解釋', '過度', '調整', '操作', '關']"
0.22727272727272727,正面,"['上漲', '反彈', '支持', '支撐', '可以', '先進', '合作', '有助', '有效', '有效帶動', '走高', '刺激', '受惠', '前茅', '恢復', '高', '帶來', '強', '強勢', '最大', '最大的', '進行', '新高', '滿意', '增', '機會', '聯盟']","['反彈', '召開', '打擊', '目的', '目標', '低', '刺激', '受害', '相對', '降', '恐', '偏弱', '深', '減', '減產', '遭受', '關']"
-0.26153846153846155,負面,"['上漲', '才能', '可望', '好', '更多', '佳', '保證', '娛樂', '特性', '能夠', '高', '符合', '報酬', '提高', '超過', '達到', '預定', '實現', '增', '增加', '確實', '機會', '獲得', '穩定']","['不同', '不佳', '不等', '不會', '不穩', '不變', '分散', '目標', '扣除', '有限', '低', '困難', '沒有', '注意', '保留', '負擔', '降', '降低', '限制', '風險', '修正', '差', '涉及', '配置', '最低', '減', '減少', '減損', '絕', '費用', '超過', '開發', '意見', '意義', '落後', '調查', '調降', '調整', '操作', '壓力', '關']"
0.0,負面,"['多頭', '好', '利多', '股王', '重要', '能夠', '高', '高的', '強', '最後', '買超', '開高', '新高', '業績', '漲幅']","['不利', '不能', '低', '走低', '拖累', '空', '降', '弱勢', '恐', '發表', '賣超', '賣壓', '關', '關卡', '關鍵']"
0.05263157894736842,正面,"['上升', '正面', '好', '年增', '完成', '改革', '更多', '更好', '佳', '刺激', '受惠', '便利', '重要', '值得', '特別', '特別的', '高', '帶來', '強', '強勢', '符合', '提升', '發展', '進行', '經過', '預期的', '增', '增加', '機會', '顯著']","['下跌', '不會', '不變', '低', '沒有', '刺激', '取消', '爭議', '空', '表現', '相對', '要求', '限制', '排除', '深', '無力', '結局', '結束', '費用', '跌', '經過', '落後', '解釋', '調查', '轉向', '辭職', '關']"
-0.2727272727272727,負面,"['上漲', '大增', '反彈', '走高', '刺激', '突破', '高', '強', '最大', '增', '增加', '擁有']","['下跌', '下滑', '不利', '反彈', '召開', '低', '刺激', '重點', '降', '消除', '停滯', '陷入', '割', '跌', '跌破', '新低', '經歷', '顯示', '擁有', '操作', '關']"
0.1111111111111111,正面,"['才能', '完成', '重要', '重要的', '高', '強', '第一', '進行', '解決', '儘管']","['先前', '要求', '重要的', '割', '發表', '疑慮', '關', '難題']"
-0.14285714285714285,負面,"['上升', '上漲', '可以', '多頭', '好', '重要', '重要的', '高', '強', '強勁', '強勢', '買盤']","['不變', '反應', '危機', '低', '沒有', '忽略', '表現', '相對', '重要的', '降', '風險', '差', '貶值', '跌', '解釋', '縮小']"
-0.2558139534883721,負面,"['引導', '支撐', '加強', '可望', '年增', '高', '強', '強化', '最大', '超過', '增', '適當', '儘管', '機會', '獲得', '穩定']","['下滑', '不見', '不足', '不穩', '加強', '目的', '有限', '低', '受到衝擊', '拖累', '空', '空間', '表現', '降', '弱勢', '疲弱', '衰退', '停止', '問題', '貶值', '超過', '越', '衝擊', '調降', '適當', '擔憂', '關']"
-0.2222222222222222,負面,"['多頭', '重要', '重要的', '高', '買超', '機會', '獲利']","['大砍', '不足', '空', '重要的', '異常', '發表', '賣超', '賣壓', '關', '關卡', '關鍵']"
0.04,正面,"['上升', '合作', '在上', '好', '好消息', '年增', '利益', '完成', '更多', '佳', '刺激', '看好', '特別', '高', '帶來', '強', '強勁', '強勢', '發展', '進行', '解決', '增', '增加', '增長', '優勢', '獲利']","['下跌', '不見', '不能', '不當', '不變', '低', '刺激', '注意', '空', '空間', '表現', '相對', '降', '問題', '深', '最低', '減', '減少', '絕', '跌', '落後', '對手', '疑慮', '關']"
-0.06666666666666667,負面,"['上升', '上漲', '走高', '看漲', '高', '強', '創造', '買盤', '超越', '超過', '漲幅', '增', '樂觀', '機會']","['下跌', '目標', '低', '空', '空間', '表明', '割', '最低', '超過', '越', '跌', '新低', '經濟放緩', '顯示', '調整', '轉向']"
-0.4782608695652174,負面,"['上升', '重要', '重要的', '高', '高點', '超越']","['下降', '不會', '切', '召開', '低', '取代', '拒絕', '要求', '重要的', '降', '減', '減產', '發表', '絕', '評論', '越', '關']"
0.17857142857142858,正面,"['十分', '支撐', '可以', '可望', '成長', '有利', '利用', '旺季', '亮眼', '保證', '突破', '值得', '特別', '特性', '高', '高的', '強', '強勁', '推升', '推動', '符合', '報酬', '提升', '順利', '達成', '增', '增加', '儘管', '機會', '激勵', '獲得', '穩定', '顯著']","['人心惶惶', '大降', '不安', '不穩', '不變', '切', '有限', '低', '利用', '事件', '表現', '相對', '降', '降低', '風險', '差', '恐', '動盪', '無法達成', '禁止', '預告', '劇烈', '關']"
-0.36363636363636365,負面,"['上漲', '合作', '帶來', '強', '強化', '推動', '幫助']","['下滑', '不足', '不變', '召開', '失', '失去', '降', '風險', '深', '減', '減產', '撤', '監督', '衝擊', '關']"
-0.3103448275862069,負面,"['有效', '能夠', '高', '推動', '提升', '超過', '增', '增加', '幫助', '顯著']","['下跌', '不會', '失', '低', '沒有', '削減', '降', '降低', '問題', '減', '超過', '跌', '跌逾', '損失', '顯示', '賴', '轉向', '關', '嚴重']"
-0.07692307692307693,負面,"['上升', '支持', '可以', '好', '好消息', '年增', '利多', '完全', '完成', '更多', '佳', '明白', '促進', '高', '強', '強勢', '得到', '推動', '發展', '超過', '預期的', '滿足', '增', '顯著']","['下跌', '不同', '不願', '失', '失去', '失望', '目標', '向下', '低', '利空', '事件', '空', '空間', '表現', '降', '降低', '差', '偽造', '深', '減', '減少', '超過', '跌', '禁止', '誤', '誤導', '調整', '關']"
-0.02127659574468085,負面,"['上看', '上漲', '允許', '支撐', '好', '成長', '有助', '更多', '更好', '重要', '高', '高級', '得到', '第一', '提升', '最大', '最大的', '超過', '漲幅', '增', '增加', '優於', '獲得']","['低', '利空', '沒有', '空', '表明', '表現', '降', '降低', '差', '消除', '逆轉', '問題', '執行', '最低', '減', '減產', '超過', '意義', '過剩', '顯示', '監督', '壓力', '壓縮', '關']"
-0.16666666666666666,負面,"['上漲', '反彈', '支撐', '正面', '成長', '有利', '走高', '高', '強', '最大', '買盤', '經過', '漲幅', '增', '樂觀']","['下跌', '下滑', '大跌', '反彈', '先前', '低', '沒有', '降', '風險', '修正', '疲弱', '衰退', '深', '最低', '發表', '跌', '跌幅', '經過', '顯示', '關', '關鍵']"
0.0,負面,"['上升', '大增', '支撐', '正面', '好', '改善', '更多', '旺季', '高', '高的', '創新', '提升', '提高', '發展', '漲幅', '增', '樂觀']","['下降', '不夠', '切', '失', '失望', '先前', '降', '恐', '衰退', '逆轉', '減', '減少', '意外', '顯示', '擔憂', '整理', '關']"
-0.09090909090909091,負面,"['上揚', '完成', '高', '帶來', '最大', '買進', '超越', '增', '增加', '獲利']","['不同', '不安', '低', '走弱', '相對', '減', '減少', '越', '經濟放緩', '露出', '疑慮', '關']"
-0.17333333333333334,負面,"['上升', '不錯', '不錯的', '正確', '合作', '好', '成功', '成長', '有效', '有效率', '佳', '保證', '重要', '效率', '高', '強', '透明', '創造', '善用', '報酬', '最佳', '發展', '超過', '進行', '當然', '增', '擁有', '機會', '優勢', '穩定', '穩定度']","['下降', '不支', '不支付', '不同', '不好', '不足', '不能', '不變', '失', '扣除', '低', '困難', '辛苦', '命運', '注意', '表現', '侵害', '勉強', '負擔', '降', '風險', '差', '涉及', '控制', '最低', '減', '減損', '絕', '絕對', '費用', '超過', '開發', '意見', '意義', '顯示', '誤', '調查', '擁有', '操作', '擔心', '錯', '錯誤', '虧損', '關']"
-0.3488372093023256,負面,"['上漲', '反彈', '支持', '支撐', '平穩', '正面', '好', '成長', '有效', '完全', '改善', '更好', '更好的', '刺激', '恢復', '重要', '強', '強健', '最後', '發展', '超出', '進行', '達成', '領先', '增', '適當', '激勵', '幫助']","['下降', '下跌', '不能', '不確定', '不願', '不願意', '切', '反彈', '引起', '召開', '失', '失業', '先前', '危機', '低', '沒有', '事件', '刺激', '受累', '延後', '空', '表現', '阻止', '削減', '相對', '要求', '降', '降低', '面對', '風險', '差', '疲弱', '衰退', '逆轉', '深', '陷入', '最低', '減', '減少', '絕', '萎縮', '貶值', '跌', '新低', '新低點', '經歷', '犧牲', '顯示', '緊急', '領先', '領域', '暫停', '適當', '擔心', '壓力', '關', '嚴峻', '嚴峻的']"
-0.08,負面,"['上升', '充分', '合作', '好', '年增', '更多', '良好', '佳', '亮麗', '看好', '特別', '高', '高級', '強', '強勢', '透明', '創造', '最大', '最大的', '解決', '領先', '增', '增長']","['下跌', '不同', '切', '失', '犯', '危機', '低', '系統故障', '事件', '注意', '空', '表現', '故障', '降', '風險', '恐', '問題', '深', '跌', '跌幅', '撤', '領先', '調查', '調整', '虧損', '關', '關鍵']"
0.0,負面,"['上漲', '好', '走高', '突破', '高', '高級', '最大', '最後', '買盤', '進行', '漲幅', '增', '增加', '優於']","['下跌', '下跌的', '回收', '低', '降', '割', '跌', '跌幅', '新低', '新低點', '經濟放緩', '顯示', '調降', '關']"
0.0,負面,"['上漲', '完全', '高', '高點', '推升', '超過', '漲幅', '增', '增加']","['下降', '不確定', '降', '深', '瓶頸', '超過', '顯示', '調查', '證實']"
0.5,正面,"['合作', '好', '成功', '成長', '成績', '亮眼', '促進', '很好', '看好', '高', '第一', '創新', '發展', '菁英', '新高', '滿足', '增', '穩定']","['表現', '挑戰', '越', '關', '關鍵', '競爭']"
0.625,正面,"['引進', '可以', '可望', '合作', '成功', '成長', '成績', '更多', '高', '第一', '發展', '新高', '機會']","['表現', '挑戰', '競爭']"
0.1111111111111111,正面,"['上升', '才能', '反彈', '支持', '正面', '好', '年增', '完全', '更多', '佳', '肯定', '很多', '容易', '特別', '高', '強', '強勁', '強勢', '推動', '第一', '最大', '進行', '開高', '當然', '解決', '增', '增加', '獎', '獎勵', '機會']","['下跌', '不同', '不會', '不滿', '切', '反對', '反彈', '反應', '犯', '低', '沒有', '空', '表現', '威脅', '逆轉', '問題', '深', '發表', '跌', '撤', '疑慮', '緊急', '證明', '關']"
-0.0967741935483871,負面,"['成功', '有影響', '能力', '高', '強', '強化', '超過', '滿足', '增', '增長', '樂觀', '儘管', '激勵', '穩定']","['不足', '失', '犯', '先前', '低', '沒有', '延後', '降', '降低', '恐', '異常', '超過', '撤', '調查', '擔憂', '壓力', '關']"
-0.14285714285714285,負面,"['上升', '上漲', '可望', '正面', '成長', '最大', '解決', '漲幅', '增', '增加', '激勵', '獲得']","['下降', '犯', '低', '空', '空頭', '降', '風險', '恐', '疲弱', '最低', '萎縮', '撤', '衝擊', '調查', '擔憂', '關']"
0.0,負面,"['完全', '特別', '高', '強', '強化', '買進', '進行', '滿足', '穩定']","['失', '低', '注意', '降', '降低', '異常', '提醒', '暫停', '賴']"
-0.48717948717948717,負面,"['上攻', '可望', '多頭', '好', '重要', '高', '發展', '業績', '預定', '獲利']","['下跌', '大跌', '不會', '不確定', '利空', '走跌', '空', '空間', '表現', '相對', '面對', '風險', '恐', '衰退', '從事', '排除', '減', '減碼', '發表', '跌', '跌破', '經濟放緩', '預告', '疑慮', '賣超', '整理', '壓力', '擾亂', '關']"
-0.23076923076923078,負面,"['上升', '反彈', '支持', '好', '年增', '成功', '更多', '佳', '例外', '很好', '特別', '高', '發展', '超過', '順利', '解決', '增', '增加', '增長', '護航']","['人心惶惶', '下跌', '不能', '不確定', '反彈', '反應', '代價', '失', '低', '例外', '空', '空間', '表現', '降', '差', '弱的', '涉及', '疲弱', '逆轉', '從事', '深', '最低', '減', '減少', '絕', '超過', '跌', '意見', '擔心', '錯', '艱難', '關']"
-0.5,負面,"['佳', '第一', '發展', '買超', '買進', '增']","['下跌', '抗議', '空', '表現', '相對', '弱勢', '終止', '減', '減碼', '跌', '跌幅', '開發', '賣超', '操作', '整理', '關', '關卡', '減碼多單']"
-0.2857142857142857,負面,"['上升', '好', '更多', '佳', '重要', '特別', '高', '當然', '樂觀', '獲得']","['下跌', '失', '失敗', '低', '沒有', '取消', '注意', '空', '空間', '表現', '相對', '風險', '涉及', '深', '跌', '跌幅', '解釋', '關']"
-0.07692307692307693,負面,"['可以', '能夠', '高', '善用', '進行', '賺錢的']","['不要', '升高', '空', '風險', '差', '操作', '嚴格']"
0.05263157894736842,正面,"['可以', '好', '有助', '有影響', '免費', '利多', '旺季', '高', '業績', '機會']","['下跌', '免費', '空', '空間', '表現', '減', '減少', '跌', '操作']"
0.25,正面,"['好', '特別', '高', '強', '達到']","['取消', '關', '關鍵']"
0.18518518518518517,正面,"['可以', '可望', '好', '成長', '很多', '高', '高的', '高點', '第一', '提升', '順利', '增', '機會', '獲利', '穩定', '穩定成長']","['下降', '不利', '空', '空間', '表現', '相對', '降', '差', '深', '操作', '關']"
0.2,正面,"['上升', '上漲', '多頭', '改善', '看漲', '高', '高的', '強', '強勁', '最大', '最大的', '新高', '增', '增加', '多單增加', '多單增', '減持空單', '空單減少']","['下跌', '低', '空', '空頭', '最低', '減', '減少', '跌', '顯示', '多單大減', '多單減', '多單減至']"
0.5454545454545454,正面,"['上攻', '上漲', '引導', '可望', '在上', '有利', '完美', '旺季', '前進', '強', '強勢', '推升', '買超', '買盤', '業績', '增', '增加']","['下跌', '不會', '表現', '深', '跌']"
-0.3333333333333333,負面,"['上升', '反彈', '好', '更多', '佳', '容易', '高', '帶來', '強', '強勢', '符合', '發展', '業績', '解決', '預期的', '增', '擁有', '優於', '顯著']","['下降', '下跌', '下滑', '大跌', '反彈', '失', '低', '抗議', '沒有', '事件', '取消', '空', '表現', '降', '面對', '差', '恐', '停止', '執行', '深', '減', '減少', '結束', '跌', '跌幅', '開發', '損失', '過去的', '撤', '襲擊', '顯示', '罷工', '衝擊', '擁有', '壓力', '擺脫', '關', '嚴重']"
0.0,負面,"['可望', '多頭', '恢復', '重要', '重要的', '高', '強', '買超', '進行', '新高', '增', '增加', '優於']","['目的', '低', '利空', '空', '空間', '重要的', '重挫', '降', '發表', '越', '衝擊', '壓力', '關']"
